,expression_name,right_upward,left_upward,right_downward,left_downward,degree
1146,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), B))",0.0,0.0,0.0,0.0,0.0
1147,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), difference(B, A)), A))",0.0,0.5091586803319178,0.37810392655536973,0.0,0.5091586803319178
1148,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), A))",0.0,0.0,0.0,0.0,0.0
1149,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), B))",0.4942771351329882,0.0,0.0,0.40204731036179187,0.4942771351329882
1150,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), B))",0.5091586803319178,0.0,0.0,0.37810392655536973,0.5091586803319178
1151,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), B), difference(B, A)))",0.0,0.0,0.1816825235296815,0.0,0.1816825235296815
1152,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), difference(A, B)))",0.0,0.0,0.0,0.1816825235296815,0.1816825235296815
1153,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",0.0,0.6037930080010498,0.3104995683310269,0.0,0.6037930080010498
1154,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), difference(B, A)))",0.0,0.0,0.3394846422352509,0.0,0.3394846422352509
1155,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",0.6037930080010498,0.0,0.0,0.3104995683310269,0.6037930080010498
1156,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",0.0,0.0,0.0,0.3394846422352509,0.3394846422352509
1157,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.3847080227292282,0.0,0.3847080227292282
1158,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.3847080227292282,0.3847080227292282
1159,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.2423804978452283,0.0,0.2423804978452283
1160,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), B)))",0.0,0.0,0.1594376926441884,0.0,0.1594376926441884
1161,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.2423804978452283,0.2423804978452283
1162,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.0,0.0,0.0,0.1594376926441884,0.1594376926441884
1163,"and(subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.50975825545495,0.0,0.6471943988555102,0.33079871946107553,0.6471943988555102
1164,"and(subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.0,0.50975825545495,0.33079871946107553,0.6471943988555102,0.6471943988555102
1165,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), greater_than(cardinality(A), cardinality(difference(B, A))))",0.06861773876328658,0.7670639052654031,0.5815702960827147,0.0,0.7670639052654031
1166,"and(or(or(subset_eq(A, B), subset_eq(B, A)), equals(cardinality(A), cardinality(B))), greater_than(cardinality(B), cardinality(difference(A, B))))",0.7670639052654031,0.06861773876328658,0.0,0.5815702960827147,0.7670639052654031
1167,"or(not(subset_eq(A, B)), and(not(subset_eq(B, A)), subset_eq(A, difference(A, A))))",0.009315908830978437,0.009315908830978437,0.957227462919951,0.1487558536233876,0.957227462919951
1168,"or(not(subset_eq(B, A)), and(not(subset_eq(A, B)), subset_eq(A, difference(A, B))))",0.009315908830978437,0.009315908830978437,0.1487558536233876,0.957227462919951,0.957227462919951
1169,"or(greater_than(cardinality(A), cardinality(B)), and(not(subset_eq(B, A)), subset_eq(A, difference(A, A))))",0.0031518692505670964,0.0031518692505670964,0.9673752669994133,0.049099240240570774,0.9673752669994133
1170,"and(or(subset_eq(A, difference(A, B)), equals(cardinality(A), cardinality(B))), not(and(subset_eq(A, B), subset_eq(B, A))))",0.0034321838673383454,0.0034321838673383454,0.43077415083748916,0.43077415083748916,0.43077415083748916
1171,"or(greater_than(cardinality(A), cardinality(B)), and(not(subset_eq(B, A)), subset_eq(A, difference(A, B))))",0.0046126763310180285,0.0046126763310180285,0.9661230523647029,0.07230690972096143,0.9661230523647029
1172,"or(greater_than(cardinality(B), cardinality(A)), and(not(subset_eq(A, B)), subset_eq(A, difference(A, B))))",0.0046126763310180285,0.0046126763310180285,0.07230690972096143,0.9661230523647029,0.9661230523647029
1173,"or(greater_than(cardinality(B), cardinality(A)), and(not(subset_eq(A, B)), subset_eq(B, difference(A, A))))",0.0031518692505670964,0.0031518692505670964,0.049099240240570774,0.9673752669994133,0.9673752669994133
1174,"not(or(and(subset_eq(A, B), subset_eq(B, A)), subset_eq(A, difference(A, A))))",0.40617574161030545,0.5294186800885365,0.4358574548658428,0.022495048782703697,0.5294186800885365
1175,"not(or(and(subset_eq(A, B), subset_eq(B, A)), subset_eq(A, difference(A, B))))",0.7589763570034376,0.7589763570034376,0.10450856808158915,0.10450856808158915,0.7589763570034376
1176,"not(or(and(subset_eq(A, B), subset_eq(B, A)), subset_eq(B, difference(A, A))))",0.5294186800885365,0.40617574161030545,0.022495048782703697,0.4358574548658428,0.5294186800885365
1177,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(A, index(cardinality(B), A)))",0.35617032777886837,0.0011415771738683134,0.9413464901340857,0.9413464901340857,0.9413464901340857
1178,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(A, index(cardinality(B), union(A, B))))",0.4328893787348639,0.001350463076021824,0.95223538736866,0.95223538736866,0.95223538736866
1179,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(B, index(cardinality(A), B)))",0.0011415771738683134,0.35617032777886837,0.9413464901340857,0.9413464901340857,0.9413464901340857
1180,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(B, index(cardinality(A), union(A, B))))",0.001350463076021824,0.4328893787348639,0.95223538736866,0.95223538736866,0.95223538736866
1181,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(intersection(A, B), index(cardinality(A), B)))",0.0027536522280138254,0.0027536522280138254,0.6853001414191866,0.8824247535826727,0.8824247535826727
1182,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(intersection(A, B), index(cardinality(B), A)))",0.0027536522280138254,0.0027536522280138254,0.8824247535826727,0.6853001414191866,0.8824247535826727
1183,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",0.003054183782627784,0.003054183782627784,0.6723953891845162,0.942636418606012,0.942636418606012
1184,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",0.003054183782627784,0.003054183782627784,0.942636418606012,0.6723953891845162,0.942636418606012
1185,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(difference(A, B), index(cardinality(B), A)))",0.37276557469266336,0.002362192084007342,0.019219487040660344,0.57076255558895,0.57076255558895
1186,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",0.5071544043138925,0.003054183782627784,0.024886693994125797,0.8332656311285677,0.8332656311285677
1187,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(difference(A, B), index(cardinality(B), difference(A, B))))",0.5772621496939319,0.002109938166487524,0.03498273530727869,0.9648692894516624,0.9648692894516624
1188,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(difference(B, A), index(cardinality(A), B)))",0.002362192084007342,0.37276557469266336,0.57076255558895,0.019219487040660344,0.57076255558895
1189,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",0.003054183782627784,0.5071544043138925,0.8332656311285677,0.024886693994125797,0.8332656311285677
1190,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(difference(B, A), index(cardinality(A), difference(B, A))))",0.002109938166487524,0.5772621496939319,0.9648692894516624,0.03498273530727869,0.9648692894516624
1191,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), B), A))",0.12464595026128611,0.565600156142861,0.4994403751558788,0.014740298762891069,0.565600156142861
1192,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), A), B))",0.565600156142861,0.12464595026128611,0.014740298762891069,0.4994403751558788,0.565600156142861
1193,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), union(A, B)), A))",0.09149443997629914,0.5119348138425546,0.5549944490603211,0.010903521674115346,0.5549944490603211
1194,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), union(A, B)), B))",0.010248405937320126,0.010248405937320126,0.010248405937320126,0.010248405937320126,0.010248405937320126
1195,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), A))",0.16907069063703362,0.7002393803883846,0.6413914175415631,0.00985704154364997,0.7002393803883846
1196,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), A))",0.010248405937320126,0.010248405937320126,0.010248405937320126,0.010248405937320126,0.010248405937320126
1197,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), B))",0.5119348138425546,0.09149443997629914,0.010903521674115346,0.5549944490603211,0.5549944490603211
1198,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), B))",0.7002393803883846,0.16907069063703362,0.00985704154364997,0.6413914175415631,0.7002393803883846
1199,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), B), difference(B, A)))",0.014684099571809828,0.014684099571809828,0.3489755657163879,0.07504484928333632,0.3489755657163879
1200,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), A), difference(A, B)))",0.014684099571809828,0.014684099571809828,0.07504484928333632,0.3489755657163879,0.3489755657163879
1201,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",0.053657364337435176,0.5583388559161546,0.3015882638368419,0.006455297201668264,0.5583388559161546
1202,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), union(A, B)), difference(B, A)))",0.005093792325874591,0.005093792325874591,0.4279585377013194,0.025796027121683607,0.4279585377013194
1203,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",0.5583388559161546,0.053657364337435176,0.006455297201668264,0.3015882638368419,0.5583388559161546
1204,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",0.005093792325874591,0.005093792325874591,0.025796027121683607,0.4279585377013194,0.4279585377013194
1205,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), B), index(cardinality(A), union(A, B))))",0.01960455712631093,0.01960455712631093,0.01960455712631093,0.01960455712631093,0.01960455712631093
1206,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.008373143973616548,0.008373143973616548,0.7218235270164775,0.11444151407918646,0.7218235270164775
1207,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), A), index(cardinality(B), union(A, B))))",0.01960455712631093,0.01960455712631093,0.01960455712631093,0.01960455712631093,0.01960455712631093
1208,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.008373143973616548,0.008373143973616548,0.11444151407918646,0.7218235270164775,0.7218235270164775
1209,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",0.010248405937320126,0.010248405937320126,0.40055246783879994,0.05216812108610325,0.40055246783879994
1210,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)))",0.004449502173997533,0.004449502173997533,0.004449502173997533,0.004449502173997533,0.004449502173997533
1211,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.002670193263527798,0.002670193263527798,0.6960873489330075,0.03578512188983407,0.6960873489330075
1212,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), B)))",0.02740426314690736,0.02740426314690736,0.26398931428788586,0.02740426314690736,0.26398931428788586
1213,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",0.018985274690807574,0.018985274690807574,0.3619473662324225,0.018985274690807574,0.3619473662324225
1214,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.2003611198912788,0.6752562644600116,0.6112842596485165,0.01159955295615156,0.6752562644600116
1215,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",0.010248405937320126,0.010248405937320126,0.05216812108610325,0.40055246783879994,0.40055246783879994
1216,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",0.004449502173997533,0.004449502173997533,0.004449502173997533,0.004449502173997533,0.004449502173997533
1217,"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.002670193263527798,0.002670193263527798,0.03578512188983407,0.6960873489330075,0.6960873489330075
1218,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.02740426314690736,0.02740426314690736,0.02740426314690736,0.26398931428788586,0.26398931428788586
1219,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.6752562644600116,0.2003611198912788,0.01159955295615156,0.6112842596485165,0.6752562644600116
1220,"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.018985274690807574,0.018985274690807574,0.018985274690807574,0.3619473662324225,0.3619473662324225
1221,"and(not(subset_eq(B, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.6010457553490992,0.03498273530727869,0.5929643064567126,0.26305588268107694,0.6010457553490992
1222,"and(not(subset_eq(A, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.03498273530727869,0.6010457553490992,0.26305588268107694,0.5929643064567126,0.6010457553490992
1223,"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(A), cardinality(difference(B, A))))",0.08033132598833581,0.8748626319196412,0.7883411370198299,0.004784815692447486,0.8748626319196412
1224,"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(B), cardinality(difference(A, B))))",0.8748626319196412,0.08033132598833581,0.004784815692447486,0.7883411370198299,0.8748626319196412
1225,"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.8799546807131157,0.37396492294100636,0.04091420006645552,0.33549798235507133,0.8799546807131157
1226,"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.37396492294100636,0.8799546807131157,0.33549798235507133,0.04091420006645552,0.8799546807131157
